ticket_id,customer_id,issue_type,priority,resolution_days,satisfaction_score
12124,6457,Login,High,13,3
12125,9454,Network,Low,12,5
12126,7774,Network,Medium,18,1
12127,12435,Refund,Low,8,1
12128,6441,Speed,Medium,14,1
12129,5631,Refund,High,10,3
12130,8069,Billing,High,16,5
12131,3854,Network,Medium,20,5
12132,4590,Network,Medium,7,1
12133,3327,Technical,High,10,4
12134,4308,Billing,Medium,17,5
12135,7068,Speed,Low,9,5
12136,1134,Technical,High,20,1
12137,13415,Billing,Low,15,5
12138,9879,Refund,Low,18,3
12139,12278,Speed,Low,17,3
12140,9402,Refund,Medium,9,3
12141,5099,Refund,Medium,18,3
12142,744,Network,High,11,3
12143,13608,Billing,Low,10,1
12144,13724,Network,High,10,2
12145,8661,Network,High,6,3
12146,10432,Login,Medium,9,5
12147,2260,Refund,Medium,8,3
12148,14446,Billing,Low,8,5
12149,13191,Login,High,4,5
12150,13001,Speed,Low,16,2
12151,9006,Speed,High,17,2
12152,12233,Login,Medium,10,1
12153,10618,Refund,Medium,1,3
12154,9375,Refund,Low,5,1
12155,5286,Network,Low,16,4
12156,9092,Refund,Medium,10,4
12157,13466,Speed,High,19,3
12158,13026,Login,High,13,5
12159,1991,Billing,High,20,4
12160,10422,Speed,Medium,16,4
12161,13410,Billing,Medium,11,5
12162,12255,Login,Medium,11,4
12163,6112,Speed,High,6,4
12164,12645,Login,Medium,7,3
12165,6494,Login,Low,1,2
12166,2425,Speed,Low,8,2
12167,14867,Technical,Medium,17,3
12168,13351,Network,High,13,2
12169,11267,Billing,Low,8,5
12170,7061,Network,Medium,13,1
12171,9210,Billing,High,8,5
12172,12652,Refund,High,10,1
12173,14091,Login,Medium,20,3
12174,4784,Login,Low,4,5
12175,8993,Login,Low,13,2
12176,8633,Refund,Low,6,1
12177,3973,Billing,Low,19,2
12178,9961,Refund,Medium,2,3
12179,12326,Network,Medium,8,4
12180,5330,Refund,Medium,16,3
12181,7584,Billing,Medium,11,3
12182,9406,Network,Medium,2,1
12183,1642,Technical,High,8,2
12184,6360,Billing,High,20,4
12185,6327,Billing,Medium,19,2
12186,14740,Refund,Low,15,1
12187,9388,Speed,Low,4,3
12188,13656,Technical,High,17,5
12189,881,Network,High,2,2
12190,8520,Refund,Low,4,4
12191,3760,Login,Medium,18,2
12192,12485,Billing,High,6,4
12193,700,Billing,Medium,11,5
12194,7436,Network,High,16,1
12195,14446,Network,Medium,9,1
12196,2535,Login,High,16,5
12197,8574,Technical,Medium,9,3
12198,8374,Refund,Medium,12,2
12199,8020,Speed,High,16,5
12200,5929,Login,Medium,13,3
12201,10928,Refund,Medium,20,1
12202,2326,Technical,High,14,4
12203,12196,Billing,Low,19,1
12204,8830,Billing,Low,15,2
12205,10574,Refund,Low,15,4
12206,12484,Login,Low,20,4
12207,8273,Login,High,6,5
12208,9502,Refund,Low,16,5
12209,6629,Network,High,16,5
12210,3676,Billing,Low,14,4
12211,10676,Refund,Low,4,3
12212,9648,Network,Medium,15,1
12213,6560,Login,High,7,4
12214,8585,Speed,High,10,4
12215,4484,Billing,Medium,10,3
12216,34,Speed,Medium,6,2
12217,121,Technical,Medium,14,3
12218,11470,Billing,Low,18,1
12219,6923,Refund,High,16,5
12220,12301,Billing,Low,14,3
12221,1247,Login,Low,5,2
12222,6472,Network,High,6,2
12223,8986,Refund,High,17,2
12224,14078,Refund,Low,10,5
12225,8110,Speed,High,11,5
12226,14864,Refund,Medium,3,2
12227,6372,Login,Medium,18,2
12228,10222,Refund,Medium,18,3
12229,13979,Speed,Medium,4,4
12230,2511,Login,Low,13,3
12231,14415,Speed,Low,8,5
12232,3321,Login,Low,18,4
12233,6859,Billing,Medium,5,4
12234,9870,Billing,Low,5,5
12235,9025,Network,Medium,7,1
12236,4629,Refund,Medium,7,5
12237,13952,Technical,Medium,1,3
12238,3333,Login,Low,13,3
12239,3708,Billing,High,5,2
12240,14834,Speed,Medium,20,5
12241,14860,Billing,Medium,6,1
12242,14120,Login,Medium,6,5
12243,2613,Technical,High,13,3
12244,13079,Login,Low,1,3
12245,1395,Login,High,10,3
12246,4470,Refund,Medium,15,3
12247,8249,Billing,High,20,2
12248,3151,Login,Low,8,5
12249,2063,Speed,High,16,5
12250,9243,Technical,Low,3,1
12251,6538,Refund,High,17,4
12252,511,Technical,Medium,14,3
12253,14913,Billing,Medium,3,3
12254,11691,Speed,Low,16,1
12255,7994,Technical,High,14,1
12256,6561,Billing,Low,18,3
12257,6393,Network,High,12,4
12258,9447,Technical,High,14,4
12259,13256,Billing,Low,5,3
12260,3126,Login,Medium,15,2
12261,6580,Speed,High,9,4
12262,11851,Technical,Medium,4,2
12263,9438,Speed,Low,18,3
12264,13422,Network,Low,3,1
12265,9033,Speed,Medium,12,2
12266,1339,Login,Low,19,3
12267,12785,Login,High,4,2
12268,8534,Network,High,5,2
12269,7401,Billing,High,11,5
12270,14547,Network,Medium,20,1
12271,8762,Billing,High,8,1
12272,5195,Refund,Medium,4,1
12273,3392,Technical,High,20,5
12274,5129,Login,Low,13,3
12275,13851,Speed,High,9,3
12276,9459,Refund,High,20,4
12277,4889,Refund,High,19,3
12278,4523,Billing,Low,17,2
12279,14888,Refund,High,19,2
12280,11141,Speed,High,1,1
12281,8003,Speed,High,11,4
12282,2052,Refund,Medium,12,1
12283,6653,Network,High,11,1
12284,9238,Technical,High,9,1
12285,13462,Login,Medium,15,3
12286,9499,Technical,Low,12,3
12287,430,Login,Medium,5,2
12288,12992,Refund,Medium,12,4
12289,13909,Technical,High,17,4
12290,3012,Refund,Low,10,2
12291,6178,Network,High,18,4
12292,2322,Technical,Medium,20,5
12293,5876,Billing,Low,6,4
12294,3890,Speed,High,19,3
12295,6280,Speed,Low,8,3
12296,5583,Speed,High,14,5
12297,5482,Login,High,14,2
12298,5664,Login,Medium,13,5
12299,6894,Billing,High,1,3
12300,3550,Technical,Medium,5,1
12301,13920,Billing,Low,8,4
12302,9476,Refund,Medium,17,3
12303,1745,Technical,Low,17,4
12304,6386,Technical,Low,14,3
12305,13616,Billing,Medium,5,3
12306,3859,Refund,Low,11,2
12307,732,Technical,Low,8,4
12308,13125,Network,Low,17,2
12309,3670,Technical,Medium,19,5
12310,2955,Network,Low,9,3
12311,7604,Technical,Medium,2,3
12312,757,Login,Medium,12,3
12313,6099,Network,High,18,4
12314,14931,Speed,Low,18,2
12315,8262,Login,High,11,1
12316,14525,Login,High,20,4
12317,8725,Refund,Low,8,2
12318,9047,Login,High,18,1
12319,7339,Technical,Medium,8,2
12320,2874,Billing,High,20,1
12321,10546,Login,High,13,2
12322,4565,Billing,Medium,6,5
12323,7995,Network,Medium,12,3
12324,14791,Refund,High,3,1
12325,14163,Refund,Low,4,2
12326,7134,Network,Medium,9,2
12327,9938,Login,Medium,10,2
12328,13341,Speed,Medium,10,1
12329,10618,Refund,Low,1,1
12330,11279,Speed,Low,15,1
12331,11779,Network,Low,8,5
12332,9460,Speed,Medium,9,1
12333,560,Refund,Low,15,3
12334,13591,Login,Low,11,5
12335,9420,Login,Medium,3,2
12336,7581,Login,High,18,4
12337,315,Speed,High,10,2
12338,8177,Login,Low,4,5
12339,7418,Login,Medium,5,1
12340,2320,Speed,Medium,8,3
12341,3628,Login,Medium,14,1
12342,12468,Speed,Low,13,2
12343,14500,Billing,High,15,5
12344,2075,Network,High,17,2
12345,3562,Speed,Medium,13,4
12346,10504,Billing,Medium,6,5
12347,4563,Technical,High,16,3
12348,4349,Technical,Medium,14,5
12349,14116,Technical,Low,13,2
12350,6495,Technical,High,20,2
12351,6348,Refund,High,10,4
12352,9271,Refund,Medium,2,4
12353,13379,Login,Low,10,1
12354,4112,Technical,Low,3,1
12355,10006,Refund,High,14,3
12356,13376,Billing,High,6,2
12357,13376,Technical,Low,3,4
12358,6017,Network,Medium,17,3
12359,13169,Technical,Low,7,1
12360,7055,Speed,High,16,5
12361,7799,Billing,Medium,2,4
12362,9846,Network,Medium,18,3
12363,10988,Billing,Medium,6,5
12364,3654,Refund,Low,6,3
12365,13511,Network,Medium,19,2
12366,1951,Refund,Medium,4,3
12367,7625,Billing,Low,19,1
12368,8080,Speed,Medium,8,2
12369,6930,Technical,High,1,4
12370,11078,Refund,High,19,5
12371,14383,Speed,High,7,1
12372,3175,Login,High,7,5
12373,2489,Network,Low,14,1
12374,2900,Login,High,17,4
12375,10316,Login,Medium,13,4
12376,7923,Billing,Medium,12,5
12377,278,Speed,High,14,5
12378,5874,Refund,High,15,2
12379,8338,Refund,Low,15,4
12380,14827,Login,High,1,1
12381,10587,Technical,High,5,3
12382,7868,Billing,High,4,1
12383,232,Refund,Low,14,2
12384,7148,Billing,High,3,4
12385,1758,Speed,High,15,2
12386,4533,Refund,High,12,4
12387,8155,Technical,High,17,1
12388,5800,Speed,Low,10,1
12389,11412,Network,High,2,5
12390,4072,Login,Low,19,5
12391,6063,Network,High,9,4
12392,11175,Login,High,5,3
12393,14665,Login,High,8,2
12394,2639,Billing,High,2,2
12395,256,Refund,High,17,3
12396,9004,Speed,Medium,17,3
12397,7532,Network,Medium,10,4
12398,844,Technical,Medium,3,4
12399,12586,Technical,Medium,18,2
12400,2279,Billing,Medium,20,5
12401,7225,Technical,Low,16,1
12402,64,Technical,Medium,5,2
12403,14019,Billing,High,15,3
12404,12003,Login,High,14,2
12405,8318,Login,Medium,9,5
12406,8564,Technical,Medium,1,5
12407,4647,Speed,Medium,14,2
12408,1835,Refund,High,4,2
12409,207,Refund,Low,4,2
12410,5973,Speed,High,2,5
12411,953,Technical,Medium,15,1
12412,11180,Technical,High,1,4
12413,8383,Billing,Medium,1,5
12414,14663,Refund,Low,16,3
12415,148,Billing,Low,16,2
12416,2327,Network,Medium,9,5
12417,3855,Refund,Medium,6,3
12418,12340,Refund,Medium,17,2
12419,9012,Technical,High,15,4
12420,480,Technical,High,5,3
12421,11130,Speed,Low,4,2
12422,12321,Refund,Medium,1,2
12423,7724,Billing,Low,9,2
12424,2071,Speed,High,14,1
12425,739,Login,High,16,4
12426,4432,Network,Medium,2,2
12427,8010,Speed,Low,6,1
12428,6903,Technical,Low,20,1
12429,104,Login,Medium,1,3
12430,10655,Network,Medium,18,2
12431,11786,Network,High,7,4
12432,7774,Network,High,1,1
12433,11116,Login,Low,12,5
12434,9938,Billing,Low,15,2
12435,895,Technical,Low,4,2
12436,8970,Technical,Low,20,2
12437,10180,Technical,Medium,18,3
12438,3800,Speed,Low,4,1
12439,12168,Speed,Low,15,1
12440,10294,Billing,Low,11,2
12441,489,Billing,High,15,2
12442,10974,Speed,High,4,5
12443,1376,Technical,High,5,5
12444,13086,Login,Medium,13,2
12445,11934,Login,Low,3,3
12446,8970,Refund,Medium,14,1
12447,9871,Billing,High,17,4
12448,2876,Technical,Medium,11,1
12449,413,Speed,High,10,3
12450,9344,Login,Medium,10,5
12451,7797,Refund,High,13,3
12452,1037,Billing,High,13,4
12453,6645,Network,Medium,12,3
12454,4900,Login,Low,3,1
12455,8217,Network,Medium,1,4
12456,4231,Billing,Low,1,2
12457,1363,Login,Medium,15,1
12458,12915,Billing,Low,6,1
12459,8492,Login,High,4,3
12460,6223,Refund,High,9,1
12461,10655,Login,High,16,5
12462,8007,Speed,Medium,4,3
12463,10664,Technical,Medium,18,1
12464,7205,Technical,Low,11,1
12465,7668,Technical,Low,1,4
12466,11520,Login,High,7,3
12467,8547,Technical,Low,9,1
12468,332,Refund,Medium,14,5
12469,1771,Speed,Medium,9,5
12470,7299,Refund,Medium,2,5
12471,8586,Billing,High,20,5
12472,2105,Billing,Medium,14,5
12473,9831,Login,High,4,2
12474,12950,Billing,Medium,12,3
12475,14943,Speed,High,18,3
12476,2436,Speed,High,7,4
12477,1800,Technical,High,8,4
12478,4342,Speed,Low,15,1
12479,8007,Speed,Low,3,3
12480,11725,Refund,Low,13,4
12481,1890,Login,Medium,10,5
12482,548,Network,Low,19,3
12483,3683,Speed,Low,13,4
12484,7938,Speed,Medium,2,4
12485,7317,Technical,Medium,18,2
12486,14797,Speed,High,12,2
12487,2968,Speed,Medium,17,1
12488,5749,Billing,High,3,1
12489,12547,Login,Medium,15,2
12490,6309,Network,Low,18,5
12491,8430,Refund,Low,20,5
12492,825,Refund,Low,16,1
12493,8817,Login,High,9,2
12494,2765,Technical,Low,10,5
12495,6417,Technical,Medium,9,1
12496,3308,Billing,Low,3,4
12497,5004,Technical,Medium,19,3
12498,5162,Network,High,5,5
12499,2173,Speed,Low,1,1
12500,6600,Login,High,15,5
12501,6180,Speed,Low,6,4
12502,14935,Technical,Medium,4,4
12503,3641,Login,High,15,4
12504,904,Refund,Low,12,2
12505,8481,Network,High,12,5
12506,14601,Technical,Medium,3,4
12507,10340,Refund,Medium,20,5
12508,9354,Technical,Medium,17,4
12509,3727,Network,Low,6,2
12510,1268,Login,Medium,20,4
12511,5712,Login,High,20,4
12512,12176,Network,Medium,9,1
12513,11036,Billing,Low,18,4
12514,6612,Speed,Low,12,2
12515,12447,Network,Low,19,3
12516,14817,Billing,Medium,16,3
12517,9939,Refund,Medium,2,3
12518,12171,Speed,Low,1,3
12519,1315,Refund,Low,20,4
12520,12852,Speed,Low,8,3
12521,2396,Login,Medium,1,4
12522,8460,Speed,High,19,4
12523,988,Billing,Low,5,1
12524,3493,Refund,Low,8,4
12525,13432,Technical,Medium,19,1
12526,10865,Refund,Low,3,1
12527,13436,Network,High,19,4
12528,9721,Billing,Medium,17,4
12529,10787,Refund,Medium,9,2
12530,7561,Network,Low,19,1
12531,1245,Billing,Medium,4,5
12532,6209,Technical,Low,10,5
12533,5371,Speed,High,12,1
12534,13465,Network,Medium,7,3
12535,1452,Technical,High,15,4
12536,9149,Speed,Medium,1,2
12537,1705,Refund,High,14,2
12538,5822,Billing,Low,15,5
12539,10388,Network,High,6,3
12540,14608,Billing,Low,8,1
12541,4702,Technical,High,7,1
12542,7074,Network,Medium,13,5
12543,757,Speed,High,18,5
12544,7803,Speed,Low,9,4
12545,3378,Billing,High,17,5
12546,3816,Refund,Medium,11,5
12547,6385,Speed,Low,2,1
12548,3340,Network,Medium,5,4
12549,14881,Speed,Low,10,1
12550,1518,Speed,High,16,3
12551,13816,Network,High,18,5
12552,1190,Refund,High,12,3
12553,7661,Billing,Medium,11,4
12554,2799,Refund,Low,20,3
12555,12988,Network,High,19,4
12556,4439,Billing,Low,17,4
12557,3987,Speed,Low,8,1
12558,14630,Speed,High,18,1
12559,2972,Login,High,10,1
12560,6030,Login,High,5,1
12561,9395,Speed,Medium,12,1
12562,13851,Login,High,5,1
12563,14863,Speed,Medium,4,5
12564,10110,Billing,High,12,2
12565,4441,Speed,Medium,9,5
12566,1449,Technical,Low,1,5
12567,12764,Speed,High,1,3
12568,9485,Login,High,18,5
12569,6571,Network,High,12,4
12570,624,Refund,High,12,2
12571,8268,Refund,High,8,1
12572,3112,Billing,Medium,13,1
12573,11276,Network,Medium,1,3
12574,10955,Network,High,1,4
12575,1183,Speed,Low,13,5
12576,14498,Billing,Low,3,3
12577,10010,Refund,Medium,12,4
12578,4884,Login,High,20,4
12579,14277,Billing,High,19,2
12580,1445,Billing,Medium,3,1
12581,13187,Technical,Medium,14,3
12582,5364,Network,Low,6,3
12583,6894,Speed,High,19,1
12584,10992,Network,Medium,2,5
12585,10612,Speed,Low,7,2
12586,10130,Technical,Low,20,1
12587,3049,Speed,Low,14,4
12588,7436,Technical,Medium,3,4
12589,14883,Speed,Medium,3,4
12590,13382,Network,Medium,4,4
12591,7997,Billing,Low,14,3
12592,9372,Login,High,5,3
12593,5130,Login,High,2,3
12594,6512,Network,Medium,6,3
12595,8404,Network,Medium,12,2
12596,199,Network,Low,17,3
12597,8943,Login,Medium,16,5
12598,2390,Network,Medium,1,1
12599,12885,Speed,Low,17,5
12600,4742,Technical,Low,11,5
12601,4536,Network,Medium,2,1
12602,2482,Refund,Medium,12,3
12603,3067,Speed,Low,18,4
12604,13074,Refund,Medium,13,2
12605,11931,Billing,Medium,3,5
12606,13607,Billing,Low,9,3
12607,1759,Login,Low,8,1
12608,8842,Refund,Low,5,1
12609,10620,Speed,Medium,6,4
12610,11118,Network,Low,8,1
12611,7757,Login,Low,20,3
12612,14875,Billing,High,8,5
12613,9480,Refund,Medium,7,5
12614,12524,Billing,High,6,2
12615,5898,Speed,Low,20,3
12616,11335,Technical,Medium,1,4
12617,1551,Network,Medium,11,2
12618,13008,Refund,Medium,1,2
12619,3453,Refund,Medium,3,5
12620,4500,Technical,Medium,5,4
12621,8080,Speed,Low,15,3
12622,126,Billing,Medium,4,1
12623,10501,Login,Low,12,3
12624,4778,Billing,Medium,11,5
12625,8156,Refund,Medium,2,5
12626,6384,Login,Low,17,1
12627,11287,Technical,High,1,4
12628,9042,Network,High,10,1
12629,9540,Login,Low,13,1
12630,254,Refund,Medium,16,1
12631,567,Login,Medium,1,2
12632,12462,Technical,High,13,3
12633,6013,Billing,Medium,18,5
12634,1605,Network,Low,14,2
12635,3160,Refund,Low,19,2
12636,5736,Refund,Medium,1,3
12637,8904,Refund,Low,2,2
12638,7542,Technical,Low,19,2
12639,8277,Network,High,8,1
12640,522,Technical,Low,2,1
12641,651,Billing,High,6,3
12642,14956,Network,High,5,5
12643,3414,Technical,Low,14,1
12644,2145,Login,High,20,1
12645,9905,Billing,Medium,11,5
12646,10203,Technical,Medium,9,3
12647,9799,Refund,Low,15,1
12648,8178,Refund,High,5,4
12649,390,Refund,Low,7,5
12650,4944,Login,Medium,18,5
12651,13549,Refund,High,2,4
12652,1191,Refund,Low,12,1
12653,3957,Technical,Medium,15,3
12654,10889,Login,Low,10,4
12655,11210,Speed,High,18,3
12656,9537,Login,Medium,15,2
12657,2992,Billing,Medium,5,1
12658,6621,Billing,Low,10,1
12659,3190,Refund,Low,1,1
12660,3602,Network,Medium,11,2
12661,9776,Network,Low,8,5
12662,11765,Network,Medium,7,3
12663,9619,Refund,Low,1,1
12664,358,Technical,Medium,3,2
12665,5201,Billing,Low,12,4
12666,5475,Refund,Medium,5,5
12667,1579,Network,Medium,14,5
12668,8456,Network,Medium,2,3
12669,385,Technical,Medium,1,4
12670,1630,Speed,High,3,4
12671,1530,Refund,Low,15,4
12672,9629,Speed,High,16,5
12673,8375,Technical,Low,9,3
12674,416,Technical,Medium,13,1
12675,11103,Network,High,14,5
12676,3925,Refund,High,11,2
12677,11966,Billing,Low,2,4
12678,1386,Network,High,4,2
12679,5685,Login,High,2,5
12680,9834,Billing,Medium,20,4
12681,249,Network,Low,6,4
12682,11300,Login,Low,3,5
12683,8324,Technical,High,3,4
12684,11613,Refund,Medium,20,1
12685,9399,Refund,Low,17,5
12686,9691,Refund,High,4,4
12687,12867,Technical,Low,16,3
12688,5504,Speed,Medium,13,5
12689,14578,Network,Medium,17,3
12690,12563,Speed,Low,16,3
12691,8879,Login,Medium,18,4
12692,8284,Network,High,14,1
12693,14286,Speed,High,13,5
12694,8342,Technical,Low,16,3
12695,3028,Billing,Medium,16,4
12696,5915,Technical,High,3,5
12697,3039,Network,Low,18,1
12698,1535,Billing,Low,20,1
12699,2745,Login,Low,13,3
12700,13351,Technical,High,16,3
12701,1793,Refund,Medium,4,3
12702,13500,Technical,Low,7,1
12703,2873,Refund,Low,10,5
12704,14491,Refund,Medium,6,2
12705,8302,Refund,Low,1,3
12706,7562,Refund,Medium,14,1
12707,2281,Billing,High,16,3
12708,11643,Technical,Medium,15,5
12709,5151,Technical,High,3,5
12710,7399,Network,High,11,1
12711,14395,Refund,High,14,4
12712,9360,Refund,High,3,3
12713,862,Refund,Low,7,3
12714,11560,Technical,High,1,3
12715,5537,Speed,Medium,11,5
12716,5869,Technical,Medium,15,2
12717,11547,Billing,Low,7,4
12718,8904,Refund,Medium,1,2
12719,3411,Login,Medium,10,5
12720,12759,Network,High,16,4
12721,5365,Billing,High,9,3
12722,12790,Technical,Low,4,1
12723,5863,Billing,High,6,5
12724,10922,Login,Medium,1,4
12725,3760,Network,Low,7,4
12726,1543,Refund,Medium,11,5
12727,4809,Network,Medium,2,4
12728,9435,Login,Low,4,5
12729,2492,Login,Low,7,5
12730,14839,Technical,Medium,9,2
12731,9199,Speed,High,11,3
12732,5643,Network,Low,8,5
12733,11977,Billing,Low,5,4
12734,11703,Login,Medium,12,4
12735,13586,Network,High,7,3
12736,14959,Refund,Medium,4,2
12737,1032,Refund,Medium,19,2
12738,13691,Refund,High,17,4
12739,14327,Network,High,2,4
12740,2660,Login,Low,5,1
12741,14985,Refund,High,17,2
12742,8941,Speed,Low,9,4
12743,11269,Technical,High,2,1
12744,9091,Login,Medium,19,5
12745,8368,Refund,High,18,1
12746,13770,Speed,Low,17,3
12747,130,Refund,Low,17,1
12748,14400,Refund,Low,12,5
12749,495,Billing,Low,12,5
12750,12620,Login,Low,15,5
12751,10867,Refund,Low,11,5
12752,11614,Technical,Low,9,3
12753,6957,Technical,Low,13,3
12754,5421,Refund,Low,12,2
12755,8931,Login,Low,17,1
12756,6939,Billing,Low,2,1
12757,3765,Speed,High,3,1
12758,6662,Technical,Medium,8,4
12759,7576,Technical,High,1,5
12760,11981,Network,High,10,1
12761,12744,Speed,High,17,4
12762,2114,Login,High,13,1
12763,14557,Technical,High,1,2
12764,35,Network,High,13,4
12765,14986,Technical,High,9,5
12766,2355,Refund,Medium,14,4
12767,9332,Billing,Medium,14,3
12768,8021,Login,Low,18,2
12769,7099,Network,High,14,3
12770,12282,Refund,Low,13,3
12771,8141,Speed,Medium,11,3
12772,9849,Refund,Low,13,3
12773,11007,Refund,High,3,1
12774,6349,Network,High,15,3
12775,13912,Network,High,3,5
12776,4494,Network,Medium,7,1
12777,1926,Refund,Medium,14,3
12778,13698,Network,High,20,3
12779,11801,Login,Low,8,3
12780,2982,Refund,Medium,7,5
12781,3772,Network,Medium,14,2
12782,11462,Network,Low,18,1
12783,14992,Login,Low,7,2
12784,1130,Login,Medium,15,4
12785,12626,Speed,Low,16,4
12786,6226,Technical,Medium,12,5
12787,14090,Speed,Low,10,3
12788,4502,Billing,High,9,1
12789,5641,Refund,Low,12,5
12790,5467,Network,High,16,5
12791,10170,Technical,Medium,8,3
12792,8337,Refund,High,7,3
12793,3397,Technical,High,6,4
12794,12535,Refund,Low,2,4
12795,6659,Network,Low,20,1
12796,7423,Billing,High,5,2
12797,10434,Billing,Low,5,3
12798,4320,Login,High,14,3
12799,12642,Speed,Low,14,1
12800,14007,Refund,Medium,18,2
12801,5833,Speed,Medium,9,5
12802,620,Speed,Low,3,4
12803,12799,Technical,Low,8,3
12804,2834,Network,High,17,2
12805,11687,Billing,High,8,1
12806,14650,Billing,Low,15,2
12807,2909,Login,Low,19,4
12808,433,Technical,Low,5,4
12809,14499,Speed,High,15,5
12810,5380,Login,Medium,19,4
12811,14089,Network,Medium,20,1
12812,7869,Technical,Low,19,3
12813,8396,Speed,Medium,18,2
12814,2859,Billing,High,6,1
12815,6187,Technical,High,2,5
12816,14939,Refund,Low,2,1
12817,11218,Technical,Low,19,2
12818,3786,Network,High,7,3
12819,5072,Speed,High,15,1
12820,13430,Technical,Low,9,1
12821,11021,Refund,High,13,4
12822,4298,Login,Low,17,3
12823,2037,Billing,High,1,4
12824,10197,Refund,Medium,6,5
12825,11263,Login,Low,17,2
12826,8973,Network,High,3,2
12827,747,Speed,Low,7,2
12828,5767,Billing,High,4,4
12829,1349,Network,High,4,5
12830,4311,Network,High,1,1
12831,2839,Technical,Low,2,1
12832,11301,Billing,High,1,5
12833,6404,Speed,Low,13,3
12834,10636,Network,Medium,16,4
12835,3711,Refund,Low,10,1
12836,13927,Refund,Low,11,1
12837,9266,Login,High,14,4
12838,2311,Technical,Medium,9,5
12839,13344,Network,Medium,3,1
12840,6668,Technical,Low,11,5
12841,10628,Login,High,14,2
12842,729,Refund,Medium,17,5
12843,2275,Technical,Medium,1,4
12844,14241,Billing,Low,2,4
12845,9898,Billing,Medium,16,5
12846,10469,Speed,Medium,13,4
12847,14676,Speed,Medium,18,4
12848,9667,Billing,Medium,18,5
12849,11774,Billing,Medium,16,4
12850,992,Speed,High,11,3
12851,11176,Billing,Low,20,1
12852,14564,Speed,Medium,4,5
12853,12760,Refund,High,6,3
12854,4553,Billing,Low,12,1
12855,5232,Refund,High,18,3
