usage_id,customer_id,month,data_usage_gb,call_minutes,sms_count
19859,2744,2024-04-25,196.0,2877,337
19860,3881,2024-07-30,373.01,1878,203
19861,7886,2024-11-01,403.02,1111,165
19862,988,2024-09-10,355.59,3910,466
19863,7846,2024-05-18,347.0,2078,156
19864,7197,2024-07-30,69.4,33,8
19865,6830,2024-10-25,82.45,1709,325
19866,7657,2024-01-12,367.64,3488,7
19867,9868,2024-12-11,317.52,3860,235
19868,4274,2024-05-25,122.09,3839,74
19869,9859,2024-11-30,375.51,3797,422
19870,4410,2024-12-14,473.47,3163,105
19871,8039,2024-03-02,191.01,359,54
19872,5605,2024-06-12,283.5,3504,194
19873,5852,2024-10-21,306.33,3869,280
19874,10041,2024-07-18,217.12,3777,303
19875,182,2024-07-11,109.0,1814,88
19876,6037,2024-08-18,411.38,102,27
19877,8965,2024-04-17,290.83,1405,434
19878,12257,2024-08-16,66.88,1525,86
19879,1510,2024-02-09,390.22,3886,296
19880,1239,2024-01-28,246.29,2208,439
19881,13373,2024-01-22,468.44,2805,12
19882,12513,2024-08-18,329.52,3703,355
19883,11043,2024-06-14,476.71,927,234
19884,14825,2024-04-27,303.62,2977,282
19885,12173,2024-02-17,474.45,1485,174
19886,4666,2024-07-17,139.97,1802,46
19887,13609,2024-06-01,46.13,728,330
19888,7010,2024-12-24,46.84,3495,239
19889,2769,2024-07-22,439.21,1115,337
19890,1650,2024-06-01,492.62,2372,46
19891,5926,2024-04-27,439.56,3103,445
19892,2882,2024-08-29,320.03,2321,351
19893,4435,2024-06-25,493.73,159,161
19894,2649,2024-12-30,348.24,3545,201
19895,12376,2024-10-02,171.57,3543,477
19896,10364,2024-02-07,195.92,606,323
19897,8845,2024-04-01,385.4,1068,460
19898,6306,2024-06-04,162.0,1717,218
19899,10957,2024-10-17,235.67,1885,309
19900,9028,2024-05-09,41.93,3324,277
19901,7240,2024-11-18,63.03,277,72
19902,13652,2024-10-04,56.82,1261,205
19903,2335,2024-12-23,86.65,1007,70
19904,5827,2024-11-10,214.81,3088,469
19905,7790,2024-01-23,470.1,260,453
19906,13733,2024-02-06,358.14,739,431
19907,12742,2024-02-15,156.47,3823,212
19908,7960,2024-03-22,193.31,88,449
19909,11069,2024-09-14,61.7,1034,270
19910,11492,2024-08-19,284.26,1287,66
19911,8526,2024-06-23,457.49,1706,419
19912,6464,2024-12-29,125.23,2480,426
19913,10798,2024-03-01,316.33,477,434
19914,11027,2024-12-02,120.17,1108,110
19915,7281,2024-05-30,88.93,2534,86
19916,7523,2024-02-22,163.34,1830,487
19917,6228,2024-04-04,86.85,3499,451
19918,6020,2024-09-05,339.57,2582,330
19919,9008,2024-07-20,59.74,1015,160
19920,13438,2024-05-29,168.05,764,5
19921,873,2024-10-28,151.81,3337,239
19922,9324,2024-11-18,317.89,485,449
19923,9338,2024-11-24,307.72,2877,354
19924,7276,2024-01-26,343.1,1376,492
19925,9264,2024-10-08,486.86,3446,49
19926,2147,2024-03-11,27.5,1161,413
19927,5297,2024-08-15,60.52,1855,346
19928,7705,2024-01-11,77.03,3801,233
19929,10735,2024-08-22,23.48,781,344
19930,28,2024-04-20,409.16,3703,204
19931,1181,2024-10-31,80.54,1925,459
19932,13351,2024-09-22,250.86,3414,234
19933,335,2024-04-15,227.88,1559,471
19934,4583,2024-09-27,484.94,2602,463
19935,3115,2024-11-15,243.98,2672,349
19936,13451,2024-03-09,162.55,2816,109
19937,9888,2024-05-29,40.1,3454,336
19938,6119,2024-04-29,23.85,3334,134
19939,5787,2024-07-18,171.71,978,121
19940,6245,2024-06-20,90.33,1893,16
19941,7436,2024-05-25,232.07,2729,107
19942,5197,2024-02-12,470.23,2151,62
19943,10753,2024-11-15,481.41,926,127
19944,3017,2024-03-01,165.81,119,351
19945,1458,2024-11-20,368.01,1873,43
19946,3467,2024-01-20,6.79,1829,130
19947,206,2024-09-22,122.45,1726,382
19948,9996,2024-08-25,365.4,76,212
19949,4835,2024-08-11,257.46,2732,208
19950,14198,2024-04-09,37.04,1559,29
19951,10971,2024-05-13,472.78,174,174
19952,7536,2024-01-17,84.36,3841,318
19953,7962,2024-08-10,266.58,977,346
19954,14560,2024-10-26,272.87,2241,143
19955,13340,2024-05-30,204.61,2250,170
19956,2486,2024-03-04,71.8,3619,266
19957,5885,2024-05-23,21.49,1679,108
19958,2968,2024-09-15,498.88,2964,329
19959,8680,2024-10-14,297.56,1948,124
19960,9828,2024-07-25,65.2,669,154
19961,14191,2024-05-21,439.56,1628,252
19962,3176,2024-07-14,481.77,1914,437
19963,4248,2024-07-14,307.98,2615,445
19964,3466,2024-07-24,459.43,3596,422
19965,11048,2024-11-17,360.32,1251,203
19966,964,2024-07-11,297.62,3698,204
19967,2508,2024-03-03,454.45,3178,212
19968,10767,2024-08-07,89.46,3720,471
19969,6777,2024-04-13,204.26,2578,316
19970,5233,2024-01-30,325.07,3138,432
19971,2266,2024-07-12,156.2,3923,428
19972,2986,2024-01-30,132.24,3246,89
19973,12914,2024-12-27,232.8,2860,202
19974,6894,2024-07-20,408.17,3545,320
19975,8499,2024-04-06,62.77,2348,398
19976,503,2024-09-05,410.29,1695,141
19977,10200,2024-03-05,260.33,3411,198
19978,4267,2024-03-27,299.14,771,43
19979,10165,2024-06-13,299.45,36,113
19980,5363,2024-06-13,396.74,3168,376
19981,3889,2024-05-21,255.68,3404,260
19982,6510,2024-09-14,473.99,2844,311
19983,2116,2024-10-22,115.5,2378,110
19984,4199,2024-06-24,269.74,2244,155
19985,3774,2024-05-22,223.95,3546,357
19986,4161,2024-03-13,74.75,908,128
19987,13066,2024-04-27,87.3,3707,463
19988,2705,2024-10-13,399.06,2726,370
19989,14299,2024-12-18,12.24,1158,489
19990,10179,2024-02-06,179.92,1056,439
19991,3959,2024-01-19,47.46,906,405
19992,4852,2024-10-12,219.85,996,293
19993,9361,2024-01-28,381.49,3768,436
19994,2883,2024-03-24,50.39,2858,132
19995,4876,2024-05-04,141.53,3032,495
19996,7464,2024-02-27,400.87,1354,133
19997,10565,2024-06-03,398.25,766,179
19998,13224,2024-04-12,434.17,3840,129
19999,8613,2024-11-15,427.86,2252,125
20000,4447,2024-08-06,149.21,164,322
20001,461,2024-05-02,329.26,2434,314
20002,4894,2024-12-16,111.68,3377,56
20003,13131,2024-12-03,38.22,3902,398
20004,1437,2024-06-27,499.56,3005,107
20005,3449,2024-03-30,136.65,1582,353
20006,1554,2024-02-28,425.16,2913,84
20007,6707,2024-06-11,21.23,3734,435
20008,12145,2024-11-10,87.15,3361,336
20009,6604,2024-10-13,177.76,143,428
20010,387,2024-08-11,35.0,121,278
20011,12264,2024-07-22,91.75,1837,243
20012,3061,2024-10-03,491.33,2950,288
20013,12932,2024-01-04,437.66,76,97
20014,9612,2024-03-16,420.7,2475,79
20015,13599,2024-01-27,60.65,1524,88
20016,10605,2024-03-24,386.4,2643,122
20017,12453,2024-10-27,128.66,572,392
20018,5611,2024-01-15,317.88,3965,111
20019,3931,2024-10-21,115.38,961,478
20020,9878,2024-01-15,14.9,2343,165
20021,13015,2024-06-30,163.62,1454,5
20022,11240,2024-07-27,437.78,607,204
20023,3920,2024-05-07,115.16,3275,463
20024,7826,2024-08-06,94.04,1302,359
20025,1370,2024-09-14,465.12,3691,8
20026,595,2024-07-10,423.39,862,192
20027,12295,2024-11-06,352.41,949,295
20028,13457,2024-07-15,286.04,3475,57
20029,8376,2024-08-12,345.58,2417,242
20030,13501,2024-06-19,420.41,1187,47
20031,12066,2024-11-13,235.22,193,248
20032,14557,2024-10-09,361.7,3721,224
20033,725,2024-06-14,236.65,1896,95
20034,3664,2024-10-11,314.23,3712,152
20035,2219,2024-05-03,463.86,2156,407
20036,12140,2024-10-16,230.14,112,326
20037,13865,2024-09-29,335.52,1395,276
20038,1112,2024-11-14,368.18,814,446
20039,3498,2024-06-08,38.12,456,126
20040,13408,2024-08-15,104.19,1690,220
20041,12336,2024-05-04,289.54,2746,153
20042,2197,2024-04-28,285.01,1109,206
20043,1558,2024-06-23,46.95,1367,0
20044,8243,2024-04-27,278.26,3599,168
20045,9733,2024-11-26,5.31,1205,348
20046,6750,2024-03-30,289.12,3189,337
20047,12741,2024-06-11,198.6,2884,225
20048,11669,2024-11-13,263.85,2090,15
20049,10952,2024-07-21,255.4,1697,112
20050,6622,2024-09-11,339.14,588,251
20051,7462,2024-08-22,129.56,2425,171
20052,7750,2024-05-24,369.39,1953,120
20053,14072,2024-01-24,289.57,2052,89
20054,3777,2024-10-15,404.21,2400,256
20055,10571,2024-10-04,210.96,2122,298
20056,14976,2024-10-31,148.33,3022,12
20057,13092,2024-09-26,458.01,3982,321
20058,139,2024-08-26,100.28,3249,121
20059,6952,2024-10-22,113.15,2020,179
20060,13321,2024-10-07,32.02,1327,477
20061,11245,2024-06-25,365.03,425,368
20062,9292,2024-08-12,407.87,1346,360
20063,13792,2024-10-13,460.87,1037,185
20064,9020,2024-10-17,101.3,1658,352
20065,11177,2024-09-19,183.3,3661,377
20066,9607,2024-06-03,59.64,1940,155
20067,5533,2024-09-14,62.39,3427,162
20068,7491,2024-07-05,446.95,3792,285
20069,8303,2024-09-04,414.91,3311,227
20070,13240,2024-10-27,20.89,1928,143
20071,2264,2024-10-08,270.93,488,52
20072,6713,2024-05-20,11.49,428,282
20073,5575,2024-07-29,402.92,212,330
20074,11497,2024-06-10,104.49,3752,260
20075,7075,2024-07-23,471.46,3029,208
20076,14014,2024-06-15,398.72,677,19
20077,14137,2024-12-06,33.09,1101,155
20078,3533,2024-03-25,173.44,3093,423
20079,13447,2024-04-11,197.32,1026,422
20080,14128,2024-01-03,174.19,1624,264
20081,14955,2024-11-23,138.04,431,260
20082,574,2024-06-14,71.69,1646,414
20083,13916,2024-09-13,476.92,3232,106
20084,533,2024-10-18,228.65,120,206
20085,11613,2024-08-10,463.97,3832,388
20086,8907,2024-05-23,322.48,972,428
20087,8512,2024-07-24,496.63,3594,228
20088,13334,2024-05-03,81.35,1254,29
20089,12643,2024-06-28,94.97,823,66
20090,6532,2024-07-04,479.88,236,487
20091,13434,2024-06-20,369.64,3197,107
20092,2330,2024-10-03,235.41,1693,421
20093,10064,2024-07-11,155.87,2303,436
20094,9798,2024-07-12,150.83,2614,358
20095,7525,2024-04-18,33.77,1832,218
20096,5205,2024-07-11,89.9,2059,83
20097,10492,2024-01-13,396.1,1952,37
20098,2282,2024-06-28,189.53,975,155
20099,12519,2024-01-30,251.9,265,204
20100,336,2024-05-23,24.12,1107,362
20101,11930,2024-12-24,204.69,1466,14
20102,3210,2024-05-08,468.96,2616,181
20103,7476,2024-03-27,264.02,3838,398
20104,5346,2024-06-11,276.82,733,413
20105,402,2024-10-05,373.75,2014,36
20106,4522,2024-10-23,487.5,137,11
20107,10963,2024-08-25,304.0,591,392
20108,13384,2024-03-04,349.7,761,450
20109,4158,2024-07-06,299.56,226,89
20110,14387,2024-03-25,96.24,1010,465
20111,7329,2024-10-01,192.46,2785,465
20112,4965,2024-01-28,299.73,3437,257
20113,14126,2024-06-23,27.06,3014,10
20114,501,2024-10-06,159.02,3992,446
20115,6554,2024-12-02,449.36,1709,145
20116,10134,2024-06-11,332.16,1941,399
20117,12879,2024-04-11,480.91,2030,412
20118,14010,2024-02-29,332.46,830,36
20119,14936,2024-07-12,115.16,3376,146
20120,9795,2024-07-15,201.33,3020,225
20121,11027,2024-09-16,433.55,2768,81
20122,668,2024-05-31,390.43,3059,356
20123,237,2024-07-21,144.81,1154,264
20124,8404,2024-05-30,170.16,3201,176
20125,10237,2024-11-21,449.97,240,228
20126,7335,2024-09-17,394.06,76,355
20127,7359,2024-09-12,120.59,725,417
20128,3062,2024-09-28,34.63,1767,62
20129,4455,2024-04-02,310.72,1667,301
20130,1293,2024-10-30,441.09,3206,6
20131,7741,2024-10-10,381.33,3018,402
20132,9221,2024-08-02,322.96,801,435
20133,6051,2024-09-26,194.22,534,476
20134,1618,2024-02-20,217.67,2645,309
20135,7238,2024-10-04,131.66,42,459
20136,316,2024-10-29,13.23,3080,70
20137,9098,2024-03-19,242.31,615,194
20138,2774,2024-02-17,491.02,532,426
20139,3372,2024-02-05,317.18,2754,196
20140,3026,2024-03-04,49.55,1353,433
20141,1744,2024-06-05,95.91,3382,285
20142,3484,2024-11-03,285.57,2938,21
20143,3659,2024-07-22,153.73,1247,232
20144,2932,2024-01-17,316.85,1422,242
20145,13653,2024-05-01,115.18,764,47
20146,6769,2024-07-16,225.21,2013,209
20147,12846,2024-12-17,413.08,2525,147
20148,6533,2024-04-30,116.2,2069,251
20149,695,2024-12-14,373.27,2903,403
20150,10844,2024-08-01,69.6,3127,454
20151,14638,2024-12-05,189.86,3950,342
20152,1228,2024-11-16,161.34,2608,73
20153,7770,2024-03-26,436.14,1625,39
20154,12224,2024-07-15,350.6,1046,349
20155,8789,2024-10-13,306.52,1274,169
20156,3590,2024-01-18,192.4,1084,364
20157,12411,2024-10-25,130.22,3836,220
20158,14821,2024-05-18,359.99,3526,299
20159,7978,2024-04-08,384.81,3821,357
20160,13599,2024-01-16,399.37,1086,417
20161,2896,2024-10-20,182.18,2049,367
20162,2812,2024-08-13,461.57,1076,44
20163,9555,2024-02-03,203.77,3230,318
20164,341,2024-11-27,143.8,994,321
20165,1626,2024-05-24,223.8,1077,288
20166,5930,2024-12-11,176.46,3153,277
20167,1461,2024-12-03,95.53,2679,243
20168,2988,2024-06-01,325.46,3654,335
20169,7095,2024-02-12,109.4,3521,195
20170,9965,2024-06-21,390.1,2957,245
20171,14519,2024-05-25,306.72,3349,441
20172,7070,2024-03-30,32.2,3680,168
20173,7092,2024-12-01,303.9,2591,198
20174,5807,2024-10-19,417.23,1733,205
20175,9964,2024-11-22,26.97,1062,198
20176,9413,2024-04-09,429.87,1285,310
20177,2221,2024-05-16,157.4,1438,371
20178,1816,2024-01-07,253.77,3024,167
20179,13423,2024-10-31,122.25,2991,221
20180,5233,2024-04-09,353.12,1043,58
20181,6257,2024-10-30,452.53,2928,251
20182,780,2024-05-23,396.49,1237,174
20183,14152,2024-07-29,62.75,371,32
20184,7495,2024-11-11,447.8,2457,368
20185,5932,2024-06-13,115.42,3698,281
20186,11659,2024-04-23,103.12,541,359
20187,6628,2024-09-14,420.74,773,439
20188,13065,2024-02-01,67.47,400,217
20189,812,2024-02-10,87.8,1318,296
20190,10194,2024-10-02,88.98,103,102
20191,7865,2024-06-17,156.22,2179,372
20192,9507,2024-11-12,250.86,2020,380
20193,11188,2024-01-27,224.38,154,207
20194,1883,2024-06-10,78.31,248,79
20195,4184,2024-07-02,423.04,2428,107
20196,7444,2024-07-24,339.53,2814,171
20197,8130,2024-09-25,208.98,2572,300
20198,3655,2024-08-25,451.11,3466,470
20199,7333,2024-04-20,190.75,1489,239
20200,1873,2024-05-30,451.78,2454,106
20201,3551,2024-11-18,239.21,3589,174
20202,9291,2024-01-15,305.31,816,499
20203,3229,2024-01-29,327.0,1895,306
20204,14899,2024-08-20,370.43,2984,283
20205,63,2024-03-17,342.05,3931,166
20206,71,2024-05-05,369.75,2454,433
20207,9540,2024-11-25,49.7,606,168
20208,9317,2024-04-06,149.29,826,245
20209,12797,2024-12-03,234.08,2412,272
20210,9698,2024-02-04,218.45,2115,378
20211,9544,2024-04-01,497.29,2156,21
20212,10063,2024-01-31,71.5,3963,260
20213,7278,2024-10-10,272.75,3049,38
20214,4799,2024-04-04,172.25,1794,453
20215,2142,2024-04-19,297.8,3773,253
20216,8285,2024-09-16,343.29,1398,27
20217,4060,2024-09-25,242.17,1762,183
20218,11304,2024-05-01,199.84,114,390
20219,3249,2024-10-25,239.64,3930,330
20220,1453,2024-03-10,85.77,2905,463
20221,7934,2024-09-17,475.8,1359,147
20222,4033,2024-08-06,237.65,1325,24
20223,12401,2024-07-22,261.1,1859,143
20224,12032,2024-04-20,274.51,607,154
20225,12170,2024-05-22,492.24,1076,48
20226,8619,2024-07-13,482.9,2737,458
20227,6312,2024-01-31,439.04,179,23
20228,22,2024-03-07,195.6,164,112
20229,14830,2024-03-13,451.17,3563,184
20230,12943,2024-12-09,114.39,3504,482
20231,11658,2024-04-14,483.48,2925,427
20232,14304,2024-06-25,384.42,301,295
20233,12965,2024-04-08,366.66,2989,369
20234,14282,2024-08-16,323.15,2526,240
20235,13506,2024-08-03,102.03,1679,147
20236,1699,2024-06-06,293.52,545,410
20237,5364,2024-01-26,248.75,2162,104
20238,3037,2024-06-02,417.77,1181,435
20239,9507,2024-09-30,393.52,2507,398
20240,1829,2024-09-04,246.02,1106,123
20241,5750,2024-10-26,266.16,3183,142
20242,14634,2024-12-28,59.06,954,200
20243,6126,2024-01-09,97.51,2555,431
20244,9243,2024-12-22,459.69,2925,478
20245,7885,2024-05-02,253.97,779,451
20246,7165,2024-03-27,110.08,1140,228
20247,13227,2024-02-03,355.91,1388,98
20248,3552,2024-06-21,438.97,3933,313
20249,12840,2024-04-07,194.47,601,75
20250,9613,2024-08-31,407.88,724,24
20251,12351,2024-06-16,415.59,1051,491
20252,3251,2024-05-28,310.2,1425,4
20253,2756,2024-01-08,165.16,3537,6
20254,13054,2024-04-12,409.76,2692,210
20255,6050,2024-11-19,267.8,3135,146
20256,4742,2024-07-01,1.41,2682,0
20257,14255,2024-06-08,353.17,845,432
20258,1872,2024-11-22,482.05,3356,414
20259,10209,2024-12-04,220.13,2648,38
20260,9351,2024-04-23,424.64,857,343
20261,7576,2024-07-22,276.59,2194,442
20262,11024,2024-03-11,274.9,1373,304
20263,8278,2024-02-03,312.92,1439,256
20264,2212,2024-11-09,392.41,1628,9
20265,1780,2024-08-12,35.03,2927,322
20266,9585,2024-01-30,44.96,2817,142
20267,5013,2024-08-14,446.39,151,339
20268,14184,2024-06-18,292.24,1917,75
20269,9865,2024-07-16,256.58,3230,260
20270,9331,2024-12-10,21.58,2522,475
20271,13749,2024-10-25,439.23,1854,130
20272,12785,2024-09-18,25.27,2852,0
20273,2937,2024-11-11,436.94,2831,282
20274,676,2024-10-14,133.01,1686,266
20275,11959,2024-04-11,106.68,3236,334
20276,9996,2024-11-17,34.5,701,265
20277,291,2024-12-20,47.6,374,406
20278,2484,2024-10-21,167.82,2023,396
20279,12827,2024-05-07,157.35,731,390
20280,13657,2024-09-25,374.29,1224,218
20281,11208,2024-05-29,102.66,760,90
20282,8,2024-11-09,99.8,2483,161
20283,6315,2024-03-08,179.1,3302,492
20284,7165,2024-12-23,271.84,3794,129
20285,10289,2024-10-10,342.07,3148,145
20286,10129,2024-03-13,324.63,103,83
20287,1218,2024-01-11,99.1,1497,22
20288,6731,2024-10-17,94.02,1218,327
20289,6356,2024-03-19,135.93,2179,150
20290,4612,2024-09-27,102.36,2285,57
20291,5111,2024-04-27,230.59,333,441
20292,10664,2024-02-27,464.46,2575,376
20293,6771,2024-03-21,75.17,3817,31
20294,12319,2024-04-03,393.8,3849,253
20295,5894,2024-04-09,116.74,101,238
20296,3774,2024-10-31,211.26,40,301
20297,3284,2024-10-21,463.78,2795,249
20298,6683,2024-08-30,397.54,202,381
20299,4057,2024-10-24,152.51,1221,41
20300,14761,2024-05-28,4.81,1679,249
20301,13277,2024-04-12,319.32,2101,143
20302,5117,2024-05-14,322.32,3076,416
20303,12479,2024-02-10,168.41,1755,15
20304,6522,2024-11-30,218.12,1481,257
20305,3901,2024-11-18,236.64,2876,337
20306,5145,2024-12-07,101.65,2554,352
20307,5370,2024-06-02,54.89,1894,134
20308,11177,2024-05-23,205.94,706,101
20309,11585,2024-03-15,388.71,803,485
20310,13363,2024-03-08,59.9,295,370
20311,3495,2024-10-05,312.69,3078,252
20312,12925,2024-12-09,192.09,3754,471
20313,4472,2024-03-13,139.08,2826,455
20314,11612,2024-10-31,103.75,2880,387
20315,14757,2024-11-14,316.32,3906,24
20316,13103,2024-06-30,283.37,1254,413
20317,6046,2024-01-27,151.44,2726,310
20318,2916,2024-12-27,288.27,1048,424
20319,4069,2024-03-31,65.85,174,289
20320,4089,2024-09-24,186.98,3846,465
20321,2037,2024-09-18,299.41,2071,304
20322,7706,2024-06-02,101.12,896,441
20323,847,2024-09-08,259.59,3811,466
20324,10872,2024-01-08,195.48,3108,442
20325,6914,2024-11-24,138.61,2370,7
20326,14434,2024-02-05,460.01,1171,290
20327,427,2024-08-29,167.24,1674,43
20328,8674,2024-10-01,72.65,3288,197
20329,4342,2024-05-22,179.54,3386,402
20330,2243,2024-06-24,482.03,450,145
20331,2642,2024-05-26,26.01,1113,324
20332,1041,2024-03-17,253.76,1154,155
20333,10196,2024-05-17,79.23,1962,167
20334,6179,2024-06-30,278.39,3005,337
20335,242,2024-10-11,189.69,3068,394
20336,2625,2024-10-17,10.49,2338,379
20337,1870,2024-02-25,9.07,1048,251
20338,12951,2024-12-07,469.95,2795,264
20339,8382,2024-09-28,346.99,3802,289
20340,9377,2024-08-04,96.61,1681,315
20341,9626,2024-10-29,355.1,3953,361
20342,7274,2024-06-04,123.41,2291,460
20343,10495,2024-02-06,108.01,2699,275
20344,11482,2024-08-10,188.69,2306,175
20345,9873,2024-09-01,5.45,3967,260
20346,6290,2024-07-11,492.01,937,278
20347,9154,2024-01-15,268.02,1285,296
20348,10060,2024-05-15,213.16,1446,250
20349,10953,2024-04-16,308.81,3771,392
20350,1493,2024-10-16,55.83,3636,280
20351,2870,2024-06-03,244.63,1794,283
20352,12834,2024-02-09,171.44,1700,302
20353,12129,2024-08-01,269.31,1674,143
20354,5436,2024-09-11,339.25,2966,158
20355,12198,2024-04-07,399.91,3718,204
20356,8207,2024-12-19,462.27,3507,288
20357,13772,2024-06-18,161.94,2496,130
20358,10141,2024-03-28,293.61,3124,82
20359,3644,2024-04-04,223.13,3186,254
20360,14678,2024-05-13,122.16,394,111
20361,12501,2024-12-15,186.2,3711,274
20362,5606,2024-03-10,350.72,3678,366
20363,1529,2024-12-29,241.5,2433,39
20364,14571,2024-01-08,363.89,3536,168
20365,5947,2024-02-04,22.27,1660,201
20366,273,2024-11-17,416.64,3974,413
20367,9593,2024-08-25,289.97,1794,60
20368,3399,2024-10-20,358.73,268,138
20369,12233,2024-03-09,163.07,297,33
20370,3316,2024-11-15,113.97,1423,351
20371,1347,2024-04-28,212.6,3168,258
20372,5812,2024-03-04,204.85,1895,288
20373,12504,2024-10-29,185.35,248,6
20374,13980,2024-02-06,260.17,1980,298
20375,1362,2024-10-04,189.01,3591,318
20376,10185,2024-06-24,186.33,3975,155
20377,700,2024-12-17,393.59,3541,256
20378,9124,2024-08-26,223.3,616,357
20379,12713,2024-08-29,176.81,2634,290
20380,11968,2024-04-21,71.03,2005,304
20381,239,2024-10-13,357.96,2714,325
20382,7535,2024-02-06,196.35,179,475
20383,7849,2024-09-15,180.95,2462,379
20384,14136,2024-07-30,183.88,2705,20
20385,10258,2024-12-06,280.17,1751,431
20386,9884,2024-04-21,276.7,1012,471
20387,522,2024-04-15,378.47,147,94
20388,11377,2024-03-26,70.73,211,166
20389,3186,2024-01-25,315.28,2851,18
20390,6262,2024-06-03,136.05,102,249
20391,2334,2024-08-16,470.23,3585,203
20392,9507,2024-08-02,450.58,2539,223
20393,4793,2024-02-14,235.11,1680,240
20394,7828,2024-10-25,222.47,400,397
20395,8572,2024-02-08,156.8,2738,95
20396,10090,2024-07-06,301.47,2753,99
20397,1231,2024-03-26,107.72,401,202
20398,2744,2024-08-04,478.06,304,242
20399,2313,2024-11-23,65.75,73,448
20400,3167,2024-03-15,243.45,685,4
20401,9108,2024-01-19,345.12,1820,379
20402,3241,2024-08-15,112.43,1598,282
20403,14977,2024-05-21,107.99,2467,369
20404,1660,2024-02-27,278.25,290,257
20405,5920,2024-05-23,200.68,49,160
20406,1038,2024-05-20,212.03,3445,410
20407,12949,2024-03-17,104.74,41,378
20408,8071,2024-01-12,489.39,2798,466
20409,10324,2024-04-27,216.34,3634,141
20410,12078,2024-11-04,389.34,242,465
20411,12529,2024-08-12,200.24,73,364
20412,13317,2024-11-28,170.32,1686,483
20413,2428,2024-04-05,344.72,3206,267
20414,5278,2024-05-13,120.13,3739,342
20415,9663,2024-10-19,213.43,3901,453
20416,3218,2024-05-01,312.75,1890,291
